"Title","Link"
"Conciliating accuracy and efficiency to empower engineering based on performance: a short journey","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85166238313&doi=10.5802%2fcrmeca.188&partnerID=40&md5=957215658129cfb3af33623898798d48"
"Reconciling Pavement Condition Data from Connected Vehicles with the International Roughness Index from Standard Monitoring Equipment Using Physics-Integrated Machine Learning","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85164139974&doi=10.1177%2f03611981231174406&partnerID=40&md5=db450e6f699b643f6e18f7327f8c07e9"
"Partially-connected recurrent neural network model generalization error: Application to model predictive control of nonlinear processes","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85167837999&doi=10.1109%2fMED59994.2023.10185688&partnerID=40&md5=a9945aa31204a2df16af9dd295101e28"
"Learning Residual Dynamics via Physics-Augmented Neural Networks: Application to Vapor Compression Cycles","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85167778853&doi=10.23919%2fACC55779.2023.10155954&partnerID=40&md5=8abc302c0edbf5090e3b1aeda44647a0"
"Multi-scale inverse design of optical metasurfaces using physics-informed computational intelligence","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85168666915&doi=10.1109%2fCAI54212.2023.00098&partnerID=40&md5=5581e31df77ca39c95c929d86857a50a"
"Physics informed neural networks for wind field modeling in wind farms","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163515818&doi=10.1088%2f1742-6596%2f2505%2f1%2f012051&partnerID=40&md5=a9a4dcbd56f8cb5a3b1f93da7f215eec"
"LSA-PINN: Linear Boundary Connectivity Loss for Solving PDEs on Complex Geometry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85169579430&doi=10.1109%2fIJCNN54540.2023.10191236&partnerID=40&md5=83da1f24ad4a5a4f858ff74007f8ffae"
"Stochastic PDE representation of random fields for large-scale Gaussian process regression and statistical finite element analysis","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85170433929&doi=10.1016%2fj.cma.2023.116358&partnerID=40&md5=d51c187fa0c2246fa71f382f5dd55c4d"
"Deep Physics-Informed Super-Resolution of Cardiac 4D-Flow MRI","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163991353&doi=10.1007%2f978-3-031-34048-2_39&partnerID=40&md5=512863d0edbef619ec3651252b063f33"
"Lagrangian large eddy simulations via physics-informed machine learning","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85168285324&doi=10.1073%2fpnas.2213638120&partnerID=40&md5=17a2836ec21cf1c95f2768b9acd717ff"
"Automatically imposing boundary conditions for boundary value problems by unified physics-informed neural network","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85169899672&doi=10.1007%2fs00366-023-01871-2&partnerID=40&md5=a956b95368fa0d08f0bc3975480f4f89"
"ON NEURAL NETWORK APPLICATION IN SOLID MECHANICS","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85166560191&doi=10.21278%2fTOF.472053023&partnerID=40&md5=24f64948a97099930cb86eb70011a075"
"Multi-frequency wavefield modeling of acoustic VTI wave equation using physics informed neural networks","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85169843299&doi=10.3389%2ffeart.2023.1227828&partnerID=40&md5=38d2c311ab3cc24e9cc0b3574e0c06cd"
"A Physics-Informed Recurrent Neural Network for Solving Time-Dependent Partial Differential Equations","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85162747602&doi=10.1142%2fS0219876223410037&partnerID=40&md5=a3105b66df9a705fd528ba485b5d92d6"
"A Physics-informed Deep Learning Approach for Minimum Effort Stochastic Control of Colloidal Self-Assembly","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85167800783&doi=10.23919%2fACC55779.2023.10156176&partnerID=40&md5=4a6fa2b9a943e793662eb225a9e857d2"
"An Overview of X-TFC Applications for Aerospace Optimal Control Problems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85164773481&doi=10.1007%2f978-3-031-25755-1_13&partnerID=40&md5=7389314aa8a783ef310ea430143983ac"
"Non-rigid Medical Image Registration using Physics-informed Neural Networks","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163934273&doi=10.1007%2f978-3-031-34048-2_46&partnerID=40&md5=ad536d49b6475b1e827a573cd936258a"
"Statistical learning method for modal analysis of optical fibers","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85170638969&doi=10.1117%2f12.2665619&partnerID=40&md5=6463e85eaeca9046c196a3ee4ceed443"
"Physics-Informed Machine Learning for Predictive Maintenance: Applied Use-Cases","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85168774233&doi=10.1109%2fSDS57534.2023.00016&partnerID=40&md5=ad0fb68d4df1111e92033dae02dca8e2"
"Learning Physics-Informed Neural Networks without Stacked Back-propagation","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85165202697&partnerID=40&md5=d3208efe6163ebfde7f538ab399010f7"
"Application of Improved Physics-Informed Deep Learning Based on Activation Function for Solving Nonlinear Soliton Equation","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85169586136&doi=10.1109%2fIJCNN54540.2023.10191566&partnerID=40&md5=aa15c2f36ab1b7bbd13a11577d22b479"
"Post-disturbance trajectory prediction and transient stability assessment based on a physics-informed machine learning algorithm","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85170824117&doi=10.1117%2f12.2680401&partnerID=40&md5=1b529131b619570b55be0a384e851263"
"Look-Ahead AC Optimal Power Flow: A Model-Informed Reinforcement Learning Approach","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85167577614&doi=10.1109%2fCIEEC58067.2023.10165725&partnerID=40&md5=db487c1dc00deaf1d68ece9198b7bad3"
"Simplified Neural Network with Physics-Informed Module in MIMO Visible Light Communication Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85168265580&doi=10.1109%2fJLT.2023.3305196&partnerID=40&md5=2c9d3f61757aec05efee8be4857220e0"
"A Physics Based Deep Learning Approach for Cross Domain Bearing Fault Detection","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85170637236&doi=10.1109%2fKPEC58008.2023.10215413&partnerID=40&md5=330461eb3724f2b548d20b2f6d985953"
"Fast Predictive Artificial Neural Network Model Based on Multi-fidelity Sampling of Computational Fluid Dynamics Simulation","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85164970279&doi=10.1007%2f978-981-19-8032-9_8&partnerID=40&md5=e1c97838f39d53df4ad86b2a841f408a"
"Improving the accuracy of the deep energy method","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85170089303&doi=10.1007%2fs00707-023-03691-3&partnerID=40&md5=6054df96f8fbd85c2149f1a4258ae13a"
"PCVAE: A Physics-informed Neural Network for Determining the Symmetry and Geometry of Crystals","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85168829447&doi=10.1109%2fIJCNN54540.2023.10191051&partnerID=40&md5=20ff430885e8f9596e62e996fd6d52c6"
"Physics Informed Data-driven Models for Discovery of Flow Physics and Forecasts in Unconventional Reservoirs","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85164160595&doi=10.15530%2furtec-2023-3858897&partnerID=40&md5=96b84ebb976a1d7d69ec742422e2a6b5"
"Modelling the COVID-19 infection rate through a Physics-Informed learning approach","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85162255940&doi=10.1109%2fPDP59025.2023.00041&partnerID=40&md5=7633838283ab2ba56f56efcecf960503"
"Multi-Fidelity Surrogate Modeling for Chemical Processes with Physics-Informed Neural Networks","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85165080447&doi=10.1016%2fB978-0-443-15274-0.50010-X&partnerID=40&md5=ebe9400b01ebfb6ffef064c876cc4549"
"Online Parameter Estimation using Physics-Informed Deep Learning for Vehicle Stability Algorithms","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85167798801&doi=10.23919%2fACC55779.2023.10156092&partnerID=40&md5=722d3be663f2a19665d2092dbf8a3d14"
"Physics-informed neural networks for optimization of polymer reactor design","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85165004059&doi=10.1016%2fB978-0-443-15274-0.50079-2&partnerID=40&md5=c202ffa7b9fcd37710ca9ae890533aa1"
"A comparison between regular and physics-informed neural networks based on a numerical multibody model: a test case for the synthesis of mechanisms","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85164035387&doi=10.1117%2f12.2657981&partnerID=40&md5=7763c84d492367f38df485b2e3ee84b0"
"Physics-Informed Neural Networks for Multiphysics Simulations: Application to Coupled Electromagnetic-Thermal Modeling","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85168558147&doi=10.1109%2fIMS37964.2023.10188015&partnerID=40&md5=26b7dc614aab6821aee1f4ea26c6453f"
"Numerical Simulation of Streamer Discharge Using Physics-Informed Neural Networks","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85168291987&doi=10.1109%2fTMAG.2023.3304980&partnerID=40&md5=cbd430343bf280c19ec2c9178d639e19"
"On the Uncertainty Analysis of the Data-Enabled Physics-Informed Neural Network for Solving Neutron Diffusion Eigenvalue Problem","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85170842496&doi=10.1080%2f00295639.2023.2236840&partnerID=40&md5=0f1574feae3f79ef194c4ba629b31985"
"Semi-supervised GAN with sparse ground truth as Boundary Conditions","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85169617268&doi=10.1109%2fIJCNN54540.2023.10191911&partnerID=40&md5=51e03eba1da7dce4d6d3b8f182a92bb3"
"On the wave dispersion of a multi-scale hybrid nanocomposite microstructure via deep neural network technique","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85162966894&doi=10.1177%2f10775463231172051&partnerID=40&md5=e287fc185b2ef2188083b1cac03f19b5"
"An intelligent strategy for phase change heat and mass transfer: Application of machine learning","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85169903701&doi=10.1016%2fbs.aiht.2023.05.002&partnerID=40&md5=9a657ca9d0bb51d578d10a7897f6e0af"
"Data vs. Physics: The Apparent Pareto Front of Physics-Informed Neural Networks","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85167812124&doi=10.1109%2fACCESS.2023.3302892&partnerID=40&md5=e569bea972c5157b55c25b55aa962447"
"Adam Optimization of Burger's Equation Using Physics-Informed Neural Networks","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163375767&doi=10.1109%2fInCACCT57535.2023.10141811&partnerID=40&md5=941398d3ef2b30cca88451d0cfac8505"
"Evaluating magnetic fields using deep learning","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85167338440&doi=10.1108%2fCOMPEL-12-2022-0436&partnerID=40&md5=87001dfb3be1bd5020178529d90d2d21"
"Bridge influence surface identification using a deep multilayer perceptron and computer vision techniques","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85170853313&doi=10.1177%2f14759217231190543&partnerID=40&md5=b4826e9097e0d8a4d1f6d4372b8f0024"
"MULTIPLE INCIPIENT CRACK ASSESSMENT OF BEAM USING PHYSICS-INFORMED MACHINE LEARNING WITH BROADBAND MODAL FREQUENCIES","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85170651340&partnerID=40&md5=b58dcda4b01a71eb1ddd57dcd87be208"
"Towards knowledge-enhanced process models for semiconductor fabrication","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85164145494&doi=10.1109%2fIITC%2fMAM57687.2023.10154872&partnerID=40&md5=6aeb2fedeaacf70e0efef5ea8ef3b7d6"
"A Neural Network&#x2013;Aided Functional Model of Photovoltaic Arrays for a Wide Range of Atmospheric Conditions","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85165297292&doi=10.1109%2fTII.2023.3285048&partnerID=40&md5=a92a4c62566986615ac38e59af048d01"
"Data assimilation method of saint-venant equations based on pinns","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85162857143&doi=10.3880%2fj.issn.1004-6933.2023.03.004&partnerID=40&md5=d0f38903b2cb2ff26c7cb673359eec97"
"Proceedings - 10th International Conference on Electrical, Electronic and Computing Engineering, IcETRAN 2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85168501513&partnerID=40&md5=5d73d5e6055bce18820057282565dbef"
"Regularised Learning with Selected Physics for Power System Dynamics","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85169459541&doi=10.1109%2fPowerTech55446.2023.10202688&partnerID=40&md5=47865387fc200d9d97bb68d611ffc73c"
"Predicting flow in porous media: a comparison of physics-driven neural network approaches","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163987972&doi=10.21595%2fmme.2023.23174&partnerID=40&md5=69d23d175905202e5074288303202334"
"Bayesian Seismic Tomography Based on Velocity-Space Stein Variational Gradient Descent for Physics-Informed Neural Network","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85164822323&doi=10.1109%2fTGRS.2023.3295414&partnerID=40&md5=7e59fa0a0583f888bc9f6b8ec3147090"
"Bayesian Physics-Informed Neural Networks for Robust System Identification of Power Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85169451420&doi=10.1109%2fPowerTech55446.2023.10202692&partnerID=40&md5=9467559cc443eb67f07c961f29ebd8da"
"RAMP-Net: A Robust Adaptive MPC for Quadrotors via Physics-informed Neural Network","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85165940936&doi=10.1109%2fICRA48891.2023.10161410&partnerID=40&md5=3334602c569182637953551cc274bb3e"
"Influence of Activation Functions on the Convergence of Physics-Informed Neural Networks for 1D Wave Equation","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85164928699&doi=10.1007%2f978-3-031-35995-8_6&partnerID=40&md5=01fcd8fb034090bd72fd3c8925a95d25"
"Data-Driven Controllability of Power Electronics under Boundary Conditions - A Physics-Informed Neural Network Based Approach","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85162259403&doi=10.1109%2fAPEC43580.2023.10131654&partnerID=40&md5=241e5c0a03e323e377032ee24b1b3688"
"Predicting the Life of the Solder Joints in Electronic Assemblies using Physics-informed Data-driven Methodology","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85166199101&doi=10.1109%2fITherm55368.2023.10177645&partnerID=40&md5=2f923cb69444af0cd5b465d0b6017034"
"Smooth Deep Learning Magnetotelluric Inversion Based on Physics-Informed Swin Transformer and Multiwindow Savitzky-Golay Filter","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85167806172&doi=10.1109%2fTGRS.2023.3304313&partnerID=40&md5=2b44e7df4044090e206bdefa88ae5339"
"PINN-CDR: A Neural Network-Based Simulation Tool for Convection-Diffusion-Reaction Systems","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85170429586&doi=10.1155%2f2023%2f2973249&partnerID=40&md5=5bd6eae605c00af1ef66a0b71c0694b0"
"An Introduction to Programming Physics-Informed Neural Network-Based Computational Solid Mechanics","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85162788288&doi=10.1142%2fS0219876223500135&partnerID=40&md5=f35cff31d5a85377265f6227dcee537b"
"Residual-Based Error Bound for Physics-Informed Neural Networks","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85170072224&partnerID=40&md5=bd17e3f5d17a16983a1d0e25756fd556"
"Physics-informed Neural Networks approach to solve the Blasius function","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85166659687&doi=10.1109%2fICECCT56650.2023.10179704&partnerID=40&md5=1bec82117f51df50b42b290ace4a78df"
"Proceedings - 2023 10th IEEE Swiss Conference on Data Science, SDS 2023","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85169153331&partnerID=40&md5=35652991547657910833783d3820385d"
"ST-PINN: A Self-Training Physics-Informed Neural Network for Partial Differential Equations","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85169588107&doi=10.1109%2fIJCNN54540.2023.10191472&partnerID=40&md5=d9052c1bf03ff2e42891f1fc9445120a"
"Physics-Informed Sparse Neural Network for Permanent Magnet Eddy Current Device Modeling and Analysis","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85163431975&doi=10.1109%2fLMAG.2023.3288388&partnerID=40&md5=adda8bb0506fe2a841c17d67faa8594f"
"Random Grid Neural Processes for Parametric Partial Differential Equations","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85167726340&partnerID=40&md5=7cbc5f3f4ff12fe1fc5e5cef928b6933"
"Reconstruction of 3D flow field around a building model in wind tunnel: a novel physics-informed neural network framework adopting dynamic prioritization self-adaptive loss balance strategy","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85165911074&doi=10.1080%2f19942060.2023.2238849&partnerID=40&md5=d67540a06a19d434cfd95b5582ecac68"
"Advanced Optics for Imaging Applications: UV through LWIR VIII","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85170842476&partnerID=40&md5=7996a3e3ed686d2b21291b41dc1f0147"
"Weight initialization algorithm for physics-informed neural networks using finite differences","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85167875226&doi=10.1007%2fs00366-023-01883-y&partnerID=40&md5=24af851724f85b8b38b8e227d04baa54"
"Improved Training of Physics-Informed Neural Networks with Model Ensembles","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85169604691&doi=10.1109%2fIJCNN54540.2023.10191822&partnerID=40&md5=4fa22b8082f50bfe208f3acfb7bea01e"
"Deep Learning Applied to Computational Mechanics: A Comprehensive Review, State of the Art, and the Classics","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85165154351&doi=10.32604%2fcmes.2023.028130&partnerID=40&md5=bc209a38171f415a1718466863555059"
"Physics-Informed Machine Learning for Optical Fiber Communications: Opportunities and Challenges","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85170257733&doi=10.1109%2fOECC56963.2023.10209949&partnerID=40&md5=18d5ad2b123d607bc05beab006112a8d"
"Intracellular Material Transport Simulation in Neurons Using Isogeometric Analysis and Deep Learning","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85169692945&doi=10.1007%2f978-3-031-36021-3_49&partnerID=40&md5=7aa1d87cf3aca7ea0325f5517d542b06"
